,auc_p,auc_l,f1_binary,f1_micro,f1_macro,f1_weighted,mean_velocity,mean_acceleration,iterations
86,0.875549814502158,0.6622458872360408,0.9535508637236084,0.9143362831858407,0.7017754318618042,0.9025719090245103,1.1936120897669538,12.73872101345604,174
87,0.8756586068519902,0.6622458872360408,0.9535508637236084,0.9143362831858407,0.7017754318618042,0.9025719090245103,1.1731823419192795,12.411731093487534,176
88,0.8758004500422775,0.6622458872360408,0.9535508637236084,0.9143362831858407,0.7017754318618042,0.9025719090245103,1.15383130702987,12.242695332875487,178
89,0.8760441999906355,0.6604976354877892,0.9533678756476683,0.9139823008849558,0.69991856196962,0.9020499969135645,1.1366267370901029,11.899875343561472,180
90,0.8762728016371184,0.6604976354877892,0.9533678756476683,0.9139823008849558,0.69991856196962,0.9020499969135645,1.1187929129188239,11.457923065924051,182
91,0.8763967422888258,0.6606945634121688,0.9535686876438987,0.9143362831858407,0.7005286360593923,0.9023336754292658,1.0989754414034003,11.27749662658098,184
92,0.8765027804019534,0.6608914913365485,0.9537694225973528,0.9146902654867257,0.7011410042048549,0.9026177569971727,1.0801876933143313,11.174622952755495,186
93,0.8766046871600239,0.6610884192609281,0.953970080552359,0.9150442477876106,0.7017556824780143,0.9029022449068633,1.0625179194199943,10.929499106476719,188
94,0.8767368905218451,0.6593401675126764,0.9537871524448706,0.9146902654867257,0.6998820819695617,0.9023769930424363,1.0460848227518529,10.73227500444527,190
95,0.8768925048956556,0.6610884192609281,0.953970080552359,0.9150442477876106,0.7017556824780143,0.9029022449068633,1.0308616018619479,10.53351872459058,192
96,0.8770288396125339,0.6610884192609281,0.953970080552359,0.9150442477876106,0.7017556824780143,0.9029022449068633,1.015972680495108,10.235817614623768,194
97,0.8772243904185614,0.6610884192609281,0.953970080552359,0.9150442477876106,0.7017556824780143,0.9029022449068633,1.0002371659868707,10.074834887489803,196
98,0.8773992844493042,0.6610884192609281,0.953970080552359,0.9150442477876106,0.7017556824780143,0.9029022449068633,0.9847354861727573,9.978168202844,198
