,auc_p,auc_l,f1_binary,f1_micro,f1_macro,f1_weighted,mean_velocity,mean_acceleration,iterations
57,0.8877312624047504,0.7630016656842015,0.9459888800635425,0.9037168141592921,0.7514960686962664,0.9057822245454932,3.3065805650340967,40.946485931796026,116
58,0.8881922999962143,0.7614867313110774,0.946010321556173,0.9037168141592921,0.7507829385558643,0.9056518112297375,3.217705343421509,39.72024838818297,118
59,0.8886060170137743,0.7628042712902022,0.9457795431976167,0.903362831858407,0.7509385520866132,0.9055009099909527,3.14090341323851,37.55458510465812,120
60,0.8886938980795959,0.7616841257050766,0.9462194879936495,0.904070796460177,0.7513421498888051,0.9059333409305594,3.0529088068363377,35.647762006727724,122
61,0.8889088686867594,0.7599717969379532,0.946031746031746,0.9037168141592921,0.7500650533437418,0.9055204014194292,2.955871073077891,35.36028766107534,124
62,0.8894807716227983,0.7605639801199509,0.9466587348800317,0.9047787610619469,0.7517478188403454,0.9063656463960753,2.878535208399269,34.14231991353359,126
63,0.8900621386736178,0.7626710976750726,0.9472640761300555,0.9058407079646018,0.7541600908703083,0.9073445266108724,2.801829919991215,32.612119794437334,128
64,0.890433943182863,0.7628684920690718,0.9474727452923687,0.9061946902654867,0.7547281081833744,0.9076274822581554,2.71947362644701,31.651895258349995,130
65,0.8905988891833281,0.763065886463071,0.9476813317479191,0.9065486725663717,0.7552976195163437,0.9079106811485422,2.6422882652646376,30.2933748742557,132
66,0.8906137613636979,0.7647782152301943,0.9478691774033696,0.9069026548672566,0.7565792168008584,0.9083246333354523,2.564539204691599,29.810527386652666,134
67,0.8907408509050398,0.7649756096241935,0.9480776852952834,0.9072566371681416,0.7571514254290986,0.9086083275034774,2.492697204820731,28.973289598472928,136
68,0.8909720457089704,0.7649756096241935,0.9480776852952834,0.9072566371681416,0.7571514254290986,0.9086083275034774,2.4274819997257633,27.46306871404961,138
69,0.8912451530212159,0.7621431352719445,0.9483270639477331,0.9076106194690265,0.7563004267985745,0.9086302299317655,2.3591304232884194,27.056576508923197,140
70,0.8915385405794201,0.7644476472210655,0.9491391252721155,0.9090265486725664,0.7593266815640309,0.9099000218648513,2.299737371984088,25.969643620320262,142
71,0.8917426950554055,0.7642502528270663,0.9489311163895487,0.9086725663716814,0.7587464946496238,0.9096150742316316,2.238620389982126,24.870590920429915,144
72,0.8918251680556382,0.7646450416150647,0.9493470518401267,0.9093805309734513,0.7599084252489223,0.9101852260244583,2.177165843259609,24.306802689026995,146
73,0.8920347305972126,0.766357370382188,0.9495349297447061,0.9097345132743363,0.7611996256763731,0.9106011890098719,2.1176314681412594,23.279709091682093,148
74,0.8922267169256228,0.7665547647761872,0.9497427779976256,0.9100884955752212,0.7617841406766652,0.9108869039461421,2.0575379194070362,22.807835325776413,150
75,0.8924362794671974,0.764842436009064,0.9495548961424333,0.9097345132743363,0.7604917337855024,0.910470688419797,2.0016999256661414,22.171675927538878,152
76,0.892667474271128,0.764842436009064,0.9495548961424333,0.9097345132743363,0.7604917337855024,0.910470688419797,1.9456829423054756,21.26631637879168,154
77,0.8928080839764425,0.7631301072419405,0.9493670886075949,0.9093805309734513,0.7591953288155819,0.9100537053443966,1.8908358118098563,21.11575600929745,156
78,0.8929743819933047,0.7618125672628158,0.9495947815773869,0.9097345132743363,0.7590613501795564,0.9102066315114281,1.842138021660261,20.32870779914481,158
79,0.8931298638789891,0.7618125672628158,0.9495947815773869,0.9097345132743363,0.7590613501795564,0.9102066315114281,1.793204347392748,19.914578968656592,160
80,0.8933150901254131,0.7618125672628158,0.9495947815773869,0.9097345132743363,0.7590613501795564,0.9102066315114281,1.7490854892903342,19.294675078858386,162
81,0.8934813881422754,0.7624047504448135,0.9502173054128803,0.9107964601769911,0.7608229384207259,0.9110646291922012,1.7045592976537542,18.688390401835754,164
82,0.8936071256672201,0.7624047504448135,0.9502173054128803,0.9107964601769911,0.7608229384207259,0.9110646291922012,1.6602456304774935,18.301070448474334,166
83,0.8937098789134115,0.7641170792119367,0.9504050582888757,0.9111504424778761,0.7621295240510593,0.9114836735119252,1.6172804574210153,17.570278094505202,168
84,0.8938667128154931,0.7641170792119367,0.9504050582888757,0.9111504424778761,0.7621295240510593,0.9114836735119252,1.5711305306490686,17.511518467772884,170
85,0.8939735221108762,0.7641170792119367,0.9504050582888757,0.9111504424778761,0.7621295240510593,0.9114836735119252,1.5300225321115644,17.087663617457004,172
